,Depth,Date,Time,Temp,Light
3178,Deep,01/04/2022,18:45,21.43,0
3179,Deep,01/04/2022,18:50,21.43,0
3180,Deep,01/04/2022,18:55,21.43,0
3181,Deep,01/04/2022,19:00,21.38,0
3182,Deep,01/04/2022,19:05,21.43,0
3183,Deep,01/04/2022,19:10,21.38,0
3184,Deep,01/04/2022,19:15,21.38,0
3185,Deep,01/04/2022,19:20,21.43,0
3186,Deep,01/04/2022,19:25,21.38,0
3187,Deep,01/04/2022,19:30,21.38,0
3188,Deep,01/04/2022,19:35,21.43,0
3189,Deep,01/04/2022,19:40,21.38,0
3190,Deep,01/04/2022,19:45,21.38,0
3191,Deep,01/04/2022,19:50,21.43,0
3192,Deep,01/04/2022,19:55,21.43,0
3193,Deep,01/04/2022,20:00,21.43,0
3194,Deep,01/04/2022,20:05,21.38,0
3195,Deep,01/04/2022,20:10,21.38,0
3196,Deep,01/04/2022,20:15,21.38,0
3197,Deep,01/04/2022,20:20,21.43,0
3198,Deep,01/04/2022,20:25,21.38,0
3199,Deep,01/04/2022,20:30,21.38,0
3200,Deep,01/04/2022,20:35,21.43,0
3201,Deep,01/04/2022,20:40,21.43,0
3202,Deep,01/04/2022,20:45,21.38,0
3203,Deep,01/04/2022,20:50,21.38,0
3204,Deep,01/04/2022,20:55,21.43,0
3205,Deep,01/04/2022,21:00,21.43,0
3206,Deep,01/04/2022,21:05,21.38,0
3207,Deep,01/04/2022,21:10,21.38,0
3208,Deep,01/04/2022,21:15,21.38,0
3209,Deep,01/04/2022,21:20,21.38,0
3210,Deep,01/04/2022,21:25,21.38,0
3211,Deep,01/04/2022,21:30,21.43,0
3212,Deep,01/04/2022,21:35,21.43,0
3213,Deep,01/04/2022,21:40,21.38,0
3214,Deep,01/04/2022,21:45,21.43,0
3215,Deep,01/04/2022,21:50,21.43,0
3216,Deep,01/04/2022,21:55,21.38,0
3217,Deep,01/04/2022,22:00,21.38,0
3218,Deep,01/04/2022,22:05,21.43,0
3219,Deep,01/04/2022,22:10,21.38,0
3220,Deep,01/04/2022,22:15,21.38,0
3221,Deep,01/04/2022,22:20,21.38,0
3222,Deep,01/04/2022,22:25,21.38,0
3223,Deep,01/04/2022,22:30,21.43,0
3224,Deep,01/04/2022,22:35,21.38,0
3225,Deep,01/04/2022,22:40,21.38,0
3226,Deep,01/04/2022,22:45,21.38,0
3227,Deep,01/04/2022,22:50,21.38,0
3228,Deep,01/04/2022,22:55,21.38,0
3229,Deep,01/04/2022,23:00,21.43,0
3230,Deep,01/04/2022,23:05,21.38,0
3231,Deep,01/04/2022,23:10,21.38,0
3232,Deep,01/04/2022,23:15,21.38,0
3233,Deep,01/04/2022,23:20,21.38,0
3234,Deep,01/04/2022,23:25,21.38,0
3235,Deep,01/04/2022,23:30,21.38,0
3236,Deep,01/04/2022,23:35,21.38,0
3237,Deep,01/04/2022,23:40,21.38,0
3238,Deep,01/04/2022,23:45,21.38,0
3239,Deep,01/04/2022,23:50,21.38,0
3240,Deep,01/04/2022,23:55,21.38,0
3241,Deep,02/04/2022,00:00,21.38,0
3242,Deep,02/04/2022,00:05,21.38,0
3243,Deep,02/04/2022,00:10,21.38,0
3244,Deep,02/04/2022,00:15,21.38,0
3245,Deep,02/04/2022,00:20,21.38,0
3246,Deep,02/04/2022,00:25,21.38,0
3247,Deep,02/04/2022,00:30,21.38,0
3248,Deep,02/04/2022,00:35,21.38,0
3249,Deep,02/04/2022,00:40,21.38,0
3250,Deep,02/04/2022,00:45,21.38,0
3251,Deep,02/04/2022,00:50,21.38,0
3252,Deep,02/04/2022,00:55,21.43,0
3253,Deep,02/04/2022,01:00,21.38,0
3254,Deep,02/04/2022,01:05,21.38,0
3255,Deep,02/04/2022,01:10,21.38,0
3256,Deep,02/04/2022,01:15,21.38,0
3257,Deep,02/04/2022,01:20,21.38,0
3258,Deep,02/04/2022,01:25,21.38,0
3259,Deep,02/04/2022,01:30,21.38,0
3260,Deep,02/04/2022,01:35,21.38,0
3261,Deep,02/04/2022,01:40,21.38,0
3262,Deep,02/04/2022,01:45,21.38,0
3263,Deep,02/04/2022,01:50,21.38,0
3264,Deep,02/04/2022,01:55,21.43,0
3265,Deep,02/04/2022,02:00,21.38,0
3266,Deep,02/04/2022,02:05,21.38,0
3267,Deep,02/04/2022,02:10,21.38,0
3268,Deep,02/04/2022,02:15,21.38,0
3269,Deep,02/04/2022,02:20,21.38,0
3270,Deep,02/04/2022,02:25,21.38,0
3271,Deep,02/04/2022,02:30,21.38,0
3272,Deep,02/04/2022,02:35,21.38,0
3273,Deep,02/04/2022,02:40,21.38,0
3274,Deep,02/04/2022,02:45,21.38,0
3275,Deep,02/04/2022,02:50,21.38,0
3276,Deep,02/04/2022,02:55,21.38,0
3277,Deep,02/04/2022,03:00,21.38,0
3278,Deep,02/04/2022,03:05,21.38,0
3279,Deep,02/04/2022,03:10,21.38,0
3280,Deep,02/04/2022,03:15,21.38,0
3281,Deep,02/04/2022,03:20,21.38,0
3282,Deep,02/04/2022,03:25,21.38,0
3283,Deep,02/04/2022,03:30,21.38,0
3284,Deep,02/04/2022,03:35,21.38,0
3285,Deep,02/04/2022,03:40,21.38,0
3286,Deep,02/04/2022,03:45,21.38,0
3287,Deep,02/04/2022,03:50,21.38,0
3288,Deep,02/04/2022,03:55,21.38,0
3289,Deep,02/04/2022,04:00,21.38,0
3290,Deep,02/04/2022,04:05,21.38,0
3291,Deep,02/04/2022,04:10,21.38,0
3292,Deep,02/04/2022,04:15,21.38,0
3293,Deep,02/04/2022,04:20,21.38,0
3294,Deep,02/04/2022,04:25,21.38,0
3295,Deep,02/04/2022,04:30,21.38,0
3296,Deep,02/04/2022,04:35,21.38,0
3297,Deep,02/04/2022,04:40,21.38,0
3298,Deep,02/04/2022,04:45,21.38,0
3299,Deep,02/04/2022,04:50,21.38,0
3300,Deep,02/04/2022,04:55,21.38,0
3301,Deep,02/04/2022,05:00,21.38,0
3302,Deep,02/04/2022,05:05,21.38,0
3303,Deep,02/04/2022,05:10,21.38,0
3304,Deep,02/04/2022,05:15,21.38,0
3305,Deep,02/04/2022,05:20,21.38,0
3306,Deep,02/04/2022,05:25,21.38,0
3307,Deep,02/04/2022,05:30,21.38,0
3308,Deep,02/04/2022,05:35,21.38,0
3309,Deep,02/04/2022,05:40,21.43,0
3310,Deep,02/04/2022,05:45,21.38,5.4
3311,Deep,02/04/2022,05:50,21.38,10.8
3312,Deep,02/04/2022,05:55,21.38,16.2
3313,Deep,02/04/2022,06:00,21.38,27
3314,Deep,02/04/2022,06:05,21.38,37.7
3315,Deep,02/04/2022,06:10,21.38,48.5
3316,Deep,02/04/2022,06:15,21.38,59.2
3317,Deep,02/04/2022,06:20,21.38,75.4
3318,Deep,02/04/2022,06:25,21.38,80.7
3319,Deep,02/04/2022,06:30,21.38,91.5
3320,Deep,02/04/2022,06:35,21.38,102.3
3321,Deep,02/04/2022,06:40,21.38,113
3322,Deep,02/04/2022,06:45,21.38,118.4
3323,Deep,02/04/2022,06:50,21.38,134.6
3324,Deep,02/04/2022,06:55,21.43,134.6
3325,Deep,02/04/2022,07:00,21.38,145.3
3326,Deep,02/04/2022,07:05,21.43,161.5
3327,Deep,02/04/2022,07:10,21.43,161.5
3328,Deep,02/04/2022,07:15,21.43,177.6
3329,Deep,02/04/2022,07:20,21.43,161.5
3330,Deep,02/04/2022,07:25,21.38,215.3
3331,Deep,02/04/2022,07:30,21.43,242.2
3332,Deep,02/04/2022,07:35,21.43,247.6
3333,Deep,02/04/2022,07:40,21.43,236.8
3334,Deep,02/04/2022,07:45,21.43,285.2
3335,Deep,02/04/2022,07:50,21.43,317.6
3336,Deep,02/04/2022,07:55,21.43,376.8
3337,Deep,02/04/2022,08:00,21.43,371.4
3338,Deep,02/04/2022,08:05,21.43,403.7
3339,Deep,02/04/2022,08:10,21.43,430.6
3340,Deep,02/04/2022,08:15,21.43,495.2
3341,Deep,02/04/2022,08:20,21.43,468.2
3342,Deep,02/04/2022,08:25,21.43,484.4
3343,Deep,02/04/2022,08:30,21.43,468.2
3344,Deep,02/04/2022,08:35,21.43,511.3
3345,Deep,02/04/2022,08:40,21.43,586.7
3346,Deep,02/04/2022,08:45,21.43,586.7
3347,Deep,02/04/2022,08:50,21.43,597.4
3348,Deep,02/04/2022,08:55,21.43,640.5
3349,Deep,02/04/2022,09:00,21.43,629.7
3350,Deep,02/04/2022,09:05,21.43,672.8
3351,Deep,02/04/2022,09:10,21.43,640.5
3352,Deep,02/04/2022,09:15,21.43,538.2
3353,Deep,02/04/2022,09:20,21.43,624.3
3354,Deep,02/04/2022,09:25,21.43,624.3
3355,Deep,02/04/2022,09:30,21.43,656.6
3356,Deep,02/04/2022,09:35,21.43,645.9
3357,Deep,02/04/2022,09:40,21.43,602.8
3358,Deep,02/04/2022,09:45,21.43,694.3
3359,Deep,02/04/2022,09:50,21.43,818.1
3360,Deep,02/04/2022,09:55,21.43,850.4
3361,Deep,02/04/2022,10:00,21.43,753.5
3362,Deep,02/04/2022,10:05,21.47,871.9
3363,Deep,02/04/2022,10:10,21.47,807.3
3364,Deep,02/04/2022,10:15,21.43,920.3
3365,Deep,02/04/2022,10:20,21.47,845
3366,Deep,02/04/2022,10:25,21.47,941.8
3367,Deep,02/04/2022,10:30,21.47,941.9
3368,Deep,02/04/2022,10:35,21.43,866.5
3369,Deep,02/04/2022,10:40,21.47,893.4
3370,Deep,02/04/2022,10:45,21.43,812.7
3371,Deep,02/04/2022,10:50,21.47,807.3
3372,Deep,02/04/2022,10:55,21.43,742.7
3373,Deep,02/04/2022,11:00,21.47,705.1
3374,Deep,02/04/2022,11:05,21.43,742.7
3375,Deep,02/04/2022,11:10,21.43,699.7
3376,Deep,02/04/2022,11:15,21.47,802
3377,Deep,02/04/2022,11:20,21.43,812.7
3378,Deep,02/04/2022,11:25,21.43,807.3
3379,Deep,02/04/2022,11:30,21.47,732
3380,Deep,02/04/2022,11:35,21.43,721.2
3381,Deep,02/04/2022,11:40,21.43,710.4
3382,Deep,02/04/2022,11:45,21.47,662
3383,Deep,02/04/2022,11:50,21.47,629.7
3384,Deep,02/04/2022,11:55,21.47,645.9
3385,Deep,02/04/2022,12:00,21.47,597.4
3386,Deep,02/04/2022,12:05,21.43,586.6
3387,Deep,02/04/2022,12:10,21.47,602.8
3388,Deep,02/04/2022,12:15,21.47,613.6
3389,Deep,02/04/2022,12:20,21.47,581.3
3390,Deep,02/04/2022,12:25,21.47,575.9
3391,Deep,02/04/2022,12:30,21.43,559.7
3392,Deep,02/04/2022,12:35,21.47,543.6
3393,Deep,02/04/2022,12:40,21.47,565.1
3394,Deep,02/04/2022,12:45,21.47,549
3395,Deep,02/04/2022,12:50,21.47,543.6
3396,Deep,02/04/2022,12:55,21.43,522.1
3397,Deep,02/04/2022,13:00,21.43,538.2
3398,Deep,02/04/2022,13:05,21.47,538.2
3399,Deep,02/04/2022,13:10,21.47,522.1
3400,Deep,02/04/2022,13:15,21.43,484.4
3401,Deep,02/04/2022,13:20,21.47,462.9
3402,Deep,02/04/2022,13:25,21.43,430.6
3403,Deep,02/04/2022,13:30,21.43,403.7
3404,Deep,02/04/2022,13:35,21.43,371.4
3405,Deep,02/04/2022,13:40,21.43,355.2
3406,Deep,02/04/2022,13:45,21.43,339.1
3407,Deep,02/04/2022,13:50,21.43,306.8
3408,Deep,02/04/2022,13:55,21.43,312.2
3409,Deep,02/04/2022,14:00,21.43,306.8
3410,Deep,02/04/2022,14:05,21.43,274.5
3411,Deep,02/04/2022,14:10,21.43,242.2
3412,Deep,02/04/2022,14:15,21.43,215.3
3413,Deep,02/04/2022,14:20,21.43,172.2
3414,Deep,02/04/2022,14:25,21.43,177.6
3415,Deep,02/04/2022,14:30,21.43,188.4
3416,Deep,02/04/2022,14:35,21.43,177.6
3417,Deep,02/04/2022,14:40,21.43,150.7
3418,Deep,02/04/2022,14:45,21.43,145.4
3419,Deep,02/04/2022,14:50,21.43,129.2
3420,Deep,02/04/2022,14:55,21.43,129.2
3421,Deep,02/04/2022,15:00,21.43,107.6
3422,Deep,02/04/2022,15:05,21.43,123.8
3423,Deep,02/04/2022,15:10,21.38,113
3424,Deep,02/04/2022,15:15,21.43,107.6
3425,Deep,02/04/2022,15:20,21.43,80.7
3426,Deep,02/04/2022,15:25,21.43,80.7
3427,Deep,02/04/2022,15:30,21.43,70
3428,Deep,02/04/2022,15:35,21.43,75.4
3429,Deep,02/04/2022,15:40,21.43,75.4
3430,Deep,02/04/2022,15:45,21.43,64.6
3431,Deep,02/04/2022,15:50,21.43,59.2
3432,Deep,02/04/2022,15:55,21.43,48.5
3433,Deep,02/04/2022,16:00,21.43,43.1
3434,Deep,02/04/2022,16:05,21.43,43.1
3435,Deep,02/04/2022,16:10,21.43,43.1
3436,Deep,02/04/2022,16:15,21.43,32.3
3437,Deep,02/04/2022,16:20,21.43,26.9
3438,Deep,02/04/2022,16:25,21.43,32.3
3439,Deep,02/04/2022,16:30,21.43,21.6
3440,Deep,02/04/2022,16:35,21.43,21.6
3441,Deep,02/04/2022,16:40,21.43,16.2
3442,Deep,02/04/2022,16:45,21.43,16.2
3443,Deep,02/04/2022,16:50,21.43,16.2
3444,Deep,02/04/2022,16:55,21.43,10.8
3445,Deep,02/04/2022,17:00,21.43,5.4
3446,Deep,02/04/2022,17:05,21.43,5.4
3447,Deep,02/04/2022,17:10,21.43,5.4
3448,Deep,02/04/2022,17:15,21.43,5.4
3449,Deep,02/04/2022,17:20,21.43,0
3450,Deep,02/04/2022,17:25,21.43,0
3451,Deep,02/04/2022,17:30,21.43,0
3452,Deep,02/04/2022,17:35,21.43,0
3453,Deep,02/04/2022,17:40,21.43,0
3454,Deep,02/04/2022,17:45,21.43,0
3455,Deep,02/04/2022,17:50,21.43,0
3456,Deep,02/04/2022,17:55,21.43,0
3457,Deep,02/04/2022,18:00,21.43,0
3458,Deep,02/04/2022,18:05,21.43,0
3459,Deep,02/04/2022,18:10,21.43,0
3460,Deep,02/04/2022,18:15,21.43,0
3461,Deep,02/04/2022,18:20,21.43,0
3462,Deep,02/04/2022,18:25,21.43,0
3463,Deep,02/04/2022,18:30,21.43,0
3464,Deep,02/04/2022,18:35,21.43,0
3465,Deep,02/04/2022,18:40,21.43,0
3466,Deep,02/04/2022,18:45,21.43,0
3467,Deep,02/04/2022,18:50,21.43,0
3468,Deep,02/04/2022,18:55,21.43,0
3469,Deep,02/04/2022,19:00,21.43,0
3470,Deep,02/04/2022,19:05,21.43,0
3471,Deep,02/04/2022,19:10,21.43,0
3472,Deep,02/04/2022,19:15,21.43,0
3473,Deep,02/04/2022,19:20,21.43,0
3474,Deep,02/04/2022,19:25,21.43,0
3475,Deep,02/04/2022,19:30,21.43,0
3476,Deep,02/04/2022,19:35,21.43,0
3477,Deep,02/04/2022,19:40,21.43,0
3478,Deep,02/04/2022,19:45,21.43,0
3479,Deep,02/04/2022,19:50,21.43,0
3480,Deep,02/04/2022,19:55,21.43,0
3481,Deep,02/04/2022,20:00,21.43,0
3482,Deep,02/04/2022,20:05,21.43,0
3483,Deep,02/04/2022,20:10,21.43,0
3484,Deep,02/04/2022,20:15,21.43,0
3485,Deep,02/04/2022,20:20,21.43,0
3486,Deep,02/04/2022,20:25,21.43,0
3487,Deep,02/04/2022,20:30,21.43,0
3488,Deep,02/04/2022,20:35,21.43,0
3489,Deep,02/04/2022,20:40,21.43,0
3490,Deep,02/04/2022,20:45,21.47,0
3491,Deep,02/04/2022,20:50,21.47,0
3492,Deep,02/04/2022,20:55,21.47,0
3493,Deep,02/04/2022,21:00,21.47,0
3494,Deep,02/04/2022,21:05,21.47,0
3495,Deep,02/04/2022,21:10,21.47,0
3496,Deep,02/04/2022,21:15,21.47,0
3497,Deep,02/04/2022,21:20,21.47,0
3498,Deep,02/04/2022,21:25,21.47,0
3499,Deep,02/04/2022,21:30,21.47,0
3500,Deep,02/04/2022,21:35,21.47,0
3501,Deep,02/04/2022,21:40,21.47,0
3502,Deep,02/04/2022,21:45,21.47,0
3503,Deep,02/04/2022,21:50,21.47,0
3504,Deep,02/04/2022,21:55,21.47,0
3505,Deep,02/04/2022,22:00,21.47,0
3506,Deep,02/04/2022,22:05,21.52,0
3507,Deep,02/04/2022,22:10,21.47,0
3508,Deep,02/04/2022,22:15,21.47,0
3509,Deep,02/04/2022,22:20,21.47,0
3510,Deep,02/04/2022,22:25,21.47,0
3511,Deep,02/04/2022,22:30,21.47,0
3512,Deep,02/04/2022,22:35,21.47,0
3513,Deep,02/04/2022,22:40,21.47,0
3514,Deep,02/04/2022,22:45,21.47,0
3515,Deep,02/04/2022,22:50,21.47,0
3516,Deep,02/04/2022,22:55,21.47,0
3517,Deep,02/04/2022,23:00,21.47,0
3518,Deep,02/04/2022,23:05,21.47,0
3519,Deep,02/04/2022,23:10,21.47,0
3520,Deep,02/04/2022,23:15,21.47,0
3521,Deep,02/04/2022,23:20,21.47,0
3522,Deep,02/04/2022,23:25,21.47,0
3523,Deep,02/04/2022,23:30,21.47,0
3524,Deep,02/04/2022,23:35,21.47,0
3525,Deep,02/04/2022,23:40,21.47,0
3526,Deep,02/04/2022,23:45,21.47,0
3527,Deep,02/04/2022,23:50,21.47,0
3528,Deep,02/04/2022,23:55,21.47,0
3529,Deep,03/04/2022,00:00,21.47,0
3530,Deep,03/04/2022,00:05,21.47,0
3531,Deep,03/04/2022,00:10,21.47,0
3532,Deep,03/04/2022,00:15,21.47,0
3533,Deep,03/04/2022,00:20,21.47,0
3534,Deep,03/04/2022,00:25,21.47,0
3535,Deep,03/04/2022,00:30,21.47,0
3536,Deep,03/04/2022,00:35,21.47,0
3537,Deep,03/04/2022,00:40,21.43,0
3538,Deep,03/04/2022,00:45,21.47,0
3539,Deep,03/04/2022,00:50,21.47,0
3540,Deep,03/04/2022,00:55,21.43,0
3541,Deep,03/04/2022,01:00,21.47,0
3542,Deep,03/04/2022,01:05,21.47,0
3543,Deep,03/04/2022,01:10,21.47,0
3544,Deep,03/04/2022,01:15,21.47,0
3545,Deep,03/04/2022,01:20,21.43,0
3546,Deep,03/04/2022,01:25,21.43,0
3547,Deep,03/04/2022,01:30,21.47,0
3548,Deep,03/04/2022,01:35,21.47,0
3549,Deep,03/04/2022,01:40,21.47,0
3550,Deep,03/04/2022,01:45,21.43,0
3551,Deep,03/04/2022,01:50,21.43,0
3552,Deep,03/04/2022,01:55,21.47,0
3553,Deep,03/04/2022,02:00,21.47,0
3554,Deep,03/04/2022,02:05,21.47,0
3555,Deep,03/04/2022,02:10,21.43,0
3556,Deep,03/04/2022,02:15,21.43,0
3557,Deep,03/04/2022,02:20,21.43,0
3558,Deep,03/04/2022,02:25,21.43,0
3559,Deep,03/04/2022,02:30,21.43,0
3560,Deep,03/04/2022,02:35,21.43,0
3561,Deep,03/04/2022,02:40,21.43,0
3562,Deep,03/04/2022,02:45,21.43,0
3563,Deep,03/04/2022,02:50,21.43,0
3564,Deep,03/04/2022,02:55,21.43,0
3565,Deep,03/04/2022,03:00,21.43,0
3566,Deep,03/04/2022,03:05,21.43,0
3567,Deep,03/04/2022,03:10,21.43,0
3568,Deep,03/04/2022,03:15,21.43,0
3569,Deep,03/04/2022,03:20,21.43,0
3570,Deep,03/04/2022,03:25,21.43,0
3571,Deep,03/04/2022,03:30,21.43,0
3572,Deep,03/04/2022,03:35,21.43,0
3573,Deep,03/04/2022,03:40,21.43,0
3574,Deep,03/04/2022,03:45,21.43,0
3575,Deep,03/04/2022,03:50,21.43,0
3576,Deep,03/04/2022,03:55,21.43,0
3577,Deep,03/04/2022,04:00,21.43,0
3578,Deep,03/04/2022,04:05,21.43,0
3579,Deep,03/04/2022,04:10,21.43,0
3580,Deep,03/04/2022,04:15,21.43,0
3581,Deep,03/04/2022,04:20,21.43,0
3582,Deep,03/04/2022,04:25,21.43,0
3583,Deep,03/04/2022,04:30,21.43,0
3584,Deep,03/04/2022,04:35,21.43,0
3585,Deep,03/04/2022,04:40,21.43,0
3586,Deep,03/04/2022,04:45,21.43,0
3587,Deep,03/04/2022,04:50,21.43,0
3588,Deep,03/04/2022,04:55,21.43,0
3589,Deep,03/04/2022,05:00,21.43,0
3590,Deep,03/04/2022,05:05,21.43,0
3591,Deep,03/04/2022,05:10,21.43,0
3592,Deep,03/04/2022,05:15,21.43,0
3593,Deep,03/04/2022,05:20,21.43,0
3594,Deep,03/04/2022,05:25,21.43,0
3595,Deep,03/04/2022,05:30,21.43,0
3596,Deep,03/04/2022,05:35,21.43,0
3597,Deep,03/04/2022,05:40,21.43,0
3598,Deep,03/04/2022,05:45,21.43,0
3599,Deep,03/04/2022,05:50,21.43,0
3600,Deep,03/04/2022,05:55,21.43,0
3601,Deep,03/04/2022,06:00,21.43,0
3602,Deep,03/04/2022,06:05,21.43,0
3603,Deep,03/04/2022,06:10,21.43,0
3604,Deep,03/04/2022,06:15,21.43,0
3605,Deep,03/04/2022,06:20,21.43,0
3606,Deep,03/04/2022,06:25,21.43,0
3607,Deep,03/04/2022,06:30,21.43,0
3608,Deep,03/04/2022,06:35,21.43,0
3609,Deep,03/04/2022,06:40,21.43,5.4
3610,Deep,03/04/2022,06:45,21.43,5.4
3611,Deep,03/04/2022,06:50,21.47,5.4
3612,Deep,03/04/2022,06:55,21.43,5.4
3613,Deep,03/04/2022,07:00,21.43,10.8
3614,Deep,03/04/2022,07:05,21.47,5.4
3615,Deep,03/04/2022,07:10,21.43,5.4
3616,Deep,03/04/2022,07:15,21.43,16.2
3617,Deep,03/04/2022,07:20,21.43,21.6
3618,Deep,03/04/2022,07:25,21.47,16.2
3619,Deep,03/04/2022,07:30,21.47,32.3
3620,Deep,03/04/2022,07:35,21.43,32.3
3621,Deep,03/04/2022,07:40,21.47,21.6
3622,Deep,03/04/2022,07:45,21.47,21.6
3623,Deep,03/04/2022,07:50,21.43,21.6
3624,Deep,03/04/2022,07:55,21.47,21.6
3625,Deep,03/04/2022,08:00,21.47,32.3
3626,Deep,03/04/2022,08:05,21.47,32.3
3627,Deep,03/04/2022,08:10,21.43,32.3
3628,Deep,03/04/2022,08:15,21.47,43.1
3629,Deep,03/04/2022,08:20,21.47,43.1
3630,Deep,03/04/2022,08:25,21.47,21.6
3631,Deep,03/04/2022,08:30,21.47,48.5
3632,Deep,03/04/2022,08:35,21.43,48.5
3633,Deep,03/04/2022,08:40,21.47,59.2
3634,Deep,03/04/2022,08:45,21.43,48.5
3635,Deep,03/04/2022,08:50,21.43,59.2
3636,Deep,03/04/2022,08:55,21.47,53.8
3637,Deep,03/04/2022,09:00,21.47,53.8
3638,Deep,03/04/2022,09:05,21.47,59.2
3639,Deep,03/04/2022,09:10,21.43,48.5
3640,Deep,03/04/2022,09:15,21.43,64.6
3641,Deep,03/04/2022,09:20,21.43,53.8
3642,Deep,03/04/2022,09:25,21.43,80.7
3643,Deep,03/04/2022,09:30,21.43,75.4
3644,Deep,03/04/2022,09:35,21.43,80.7
3645,Deep,03/04/2022,09:40,21.47,80.7
3646,Deep,03/04/2022,09:45,21.47,96.9
3647,Deep,03/04/2022,09:50,21.43,91.5
3648,Deep,03/04/2022,09:55,21.47,80.8
3649,Deep,03/04/2022,10:00,21.43,96.9
3650,Deep,03/04/2022,10:05,21.43,59.2
3651,Deep,03/04/2022,10:10,21.43,37.7
3652,Deep,03/04/2022,10:15,21.43,32.3
3653,Deep,03/04/2022,10:20,21.43,27
3654,Deep,03/04/2022,10:25,21.43,53.8
3655,Deep,03/04/2022,10:30,21.43,75.4
3656,Deep,03/04/2022,10:35,21.43,80.7
3657,Deep,03/04/2022,10:40,21.47,70
3658,Deep,03/04/2022,10:45,21.47,70
3659,Deep,03/04/2022,10:50,21.47,75.4
3660,Deep,03/04/2022,10:55,21.52,70
3661,Deep,03/04/2022,11:00,21.52,70
3662,Deep,03/04/2022,11:05,21.52,43.1
3663,Deep,03/04/2022,11:10,21.52,48.4
3664,Deep,03/04/2022,11:15,21.57,53.8
3665,Deep,03/04/2022,11:20,21.52,59.2
3666,Deep,03/04/2022,11:25,21.57,59.2
3667,Deep,03/04/2022,11:30,21.57,64.6
3668,Deep,03/04/2022,11:35,21.57,53.8
3669,Deep,03/04/2022,11:40,21.57,53.8
3670,Deep,03/04/2022,11:45,21.57,53.8
3671,Deep,03/04/2022,11:50,21.62,59.2
3672,Deep,03/04/2022,11:55,21.62,59.2
3673,Deep,03/04/2022,12:00,21.62,43.1
3674,Deep,03/04/2022,12:05,21.62,48.5
3675,Deep,03/04/2022,12:10,21.62,53.8
3676,Deep,03/04/2022,12:15,21.62,48.5
3677,Deep,03/04/2022,12:20,21.62,53.8
3678,Deep,03/04/2022,12:25,21.62,43.1
3679,Deep,03/04/2022,12:30,21.62,53.8
3680,Deep,03/04/2022,12:35,21.47,48.4
3681,Deep,03/04/2022,12:40,21.47,48.4
3682,Deep,03/04/2022,12:45,21.47,59.2
3683,Deep,03/04/2022,12:50,21.47,59.2
3684,Deep,03/04/2022,12:55,21.47,53.8
3685,Deep,03/04/2022,13:00,21.47,43.1
3686,Deep,03/04/2022,13:05,21.47,48.4
3687,Deep,03/04/2022,13:10,21.47,43.1
3688,Deep,03/04/2022,13:15,21.47,43.1
3689,Deep,03/04/2022,13:20,21.47,37.7
3690,Deep,03/04/2022,13:25,21.47,32.3
3691,Deep,03/04/2022,13:30,21.47,27
3692,Deep,03/04/2022,13:35,21.52,21.6
3693,Deep,03/04/2022,13:40,21.47,10.8
3694,Deep,03/04/2022,13:45,21.47,21.6
3695,Deep,03/04/2022,13:50,21.47,27
3696,Deep,03/04/2022,13:55,21.47,21.6
3697,Deep,03/04/2022,14:00,21.47,16.2
3698,Deep,03/04/2022,14:05,21.52,16.2
3699,Deep,03/04/2022,14:10,21.52,10.8
3700,Deep,03/04/2022,14:15,21.52,16.2
3701,Deep,03/04/2022,14:20,21.47,5.4
3702,Deep,03/04/2022,14:25,21.52,10.8
3703,Deep,03/04/2022,14:30,21.47,10.8
3704,Deep,03/04/2022,14:35,21.52,5.4
3705,Deep,03/04/2022,14:40,21.52,10.8
3706,Deep,03/04/2022,14:45,21.52,5.4
3707,Deep,03/04/2022,14:50,21.57,10.8
3708,Deep,03/04/2022,14:55,21.57,10.8
3709,Deep,03/04/2022,15:00,21.57,10.8
3710,Deep,03/04/2022,15:05,21.57,5.4
3711,Deep,03/04/2022,15:10,21.57,5.4
3712,Deep,03/04/2022,15:15,21.57,5.4
3713,Deep,03/04/2022,15:20,21.57,5.4
3714,Deep,03/04/2022,15:25,21.57,5.4
3715,Deep,03/04/2022,15:30,21.57,5.4
3716,Deep,03/04/2022,15:35,21.57,5.4
3717,Deep,03/04/2022,15:40,21.57,5.4
3718,Deep,03/04/2022,15:45,21.57,5.4
3719,Deep,03/04/2022,15:50,21.52,5.4
3720,Deep,03/04/2022,15:55,21.57,5.4
3721,Deep,03/04/2022,16:00,21.57,0
3722,Deep,03/04/2022,16:05,21.52,0
3723,Deep,03/04/2022,16:10,21.52,0
3724,Deep,03/04/2022,16:15,21.52,0
3725,Deep,03/04/2022,16:20,21.52,0
3726,Deep,03/04/2022,16:25,21.57,0
3727,Deep,03/04/2022,16:30,21.52,0
3728,Deep,03/04/2022,16:35,21.52,0
3729,Deep,03/04/2022,16:40,21.52,0
3730,Deep,03/04/2022,16:45,21.52,0
3731,Deep,03/04/2022,16:50,21.52,0
3732,Deep,03/04/2022,16:55,21.52,0
3733,Deep,03/04/2022,17:00,21.52,0
3734,Deep,03/04/2022,17:05,21.52,0
3735,Deep,03/04/2022,17:10,21.52,0
3736,Deep,03/04/2022,17:15,21.52,0
3737,Deep,03/04/2022,17:20,21.57,0
3738,Deep,03/04/2022,17:25,21.57,0
3739,Deep,03/04/2022,17:30,21.52,0
3740,Deep,03/04/2022,17:35,21.52,0
